PUBID,COMSTOCKBLDGTYPE,SQFT,FINALWT,FINALWT_SQFT,CENDIV,PUBCLIM,cstock_sys_type,primary_htg_fuel,secondary_htg_fuel,pct_heated,pct_cooled,main_htg_eq,main_clg_eq,chiller_type,chiller_pct,district_cw?,district_cw_pct,boiler?,pct_boiler,furnace?,pct_furnace,hp_rtu?,hp_zone?,hp_type,pct_hp,fcu?,ptac?,res_furn?,res_ac?,unit_heater?,baseboard_htg?,evap_cooling?,pct_evap_cool,has_vav?,doas?,has_psz?,frac_en_fuel,frac_htg_en_fuel
6175,hospital,600000,11.64965787,6989794.72,East North Central,Very cold/Cold,VAV chiller with gas boiler reheat,Natural_Gas,Electricity+Fuel_Oil,100,80,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,75,FALSE,999,TRUE,80,TRUE,10,TRUE,FALSE,VRF,15,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,0.6561848020567014,0.9864200978824553
6176,retail,265000,52.14623376,13818751.95,East North Central,Very cold/Cold,PVAV with gas boiler reheat,Natural_Gas,none,100,80,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.3043865374131757,1
6178,primary_school,41000,201.2102544,8249620.429,East South Central,Mixed-humid,none,Natural_Gas,Electricity,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,imputed,none,999,FALSE,999,TRUE,70,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.6135540586376347,0.9886411805116828
6179,warehouse,160000,36.96416311,5914266.098,East North Central,Mixed-humid,PVAV with gas heat with electric reheat,Natural_Gas,Electricity,100,25,Heat pumps (other than components of a packaged unit),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,TRUE,TRUE,none,999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.3719305377574338,0.9294355767302379
6180,small_office,24750,653.8431069,16182616.895280002,Middle Atlantic,Mixed-humid,PSZ-AC with gas boiler,Natural_Gas,Electricity,100,75,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.6610970670155909,0.9902750313573395
6181,strip_mall,7200,1892.456272,13625685.16,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,
6182,strip_mall,21250,48.84104442,1037872.194,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
6184,hospital,24000,218.1172719,5234814.525,East South Central,Hot-dry/Mixed-dry/Hot-humid,none,Electricity,none,100,100,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.26006694792718915,0
6185,retail,1500,1851.66972,2777504.58,Middle Atlantic,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,25,Packaged central unit (roof mounted),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.7507473841554559,1
6187,warehouse,8600,1868.403437,16068269.56,Middle Atlantic,Very cold/Cold,none,Electricity,none,5,999,Individual space heaters (other than heat pumps),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
6188,retail,1500,1667.755161,2501632.741,Pacific,Marine,none,Electricity,none,30,999,Individual space heaters (other than heat pumps),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
6192,full_service_restaurant,4200,880.7834623,3699290.542,Pacific,Very cold/Cold,PSZ-AC with gas coil,Fuel_Oil,Natural_Gas,100,100,Individual space heaters (other than heat pumps),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.637781919,1
6193,large_hotel,134000,139.1699549,18648773.959280003,West South Central,Hot-dry/Mixed-dry/Hot-humid,PTAC with gas coil,Natural_Gas,Electricity,98,98,"Furnaces that heat air directly, without using steam or hot water",imputed,none,999,FALSE,999,FALSE,999,TRUE,80,FALSE,FALSE,ASHP,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.3356929458024907,0.24511806434336061
6194,warehouse,400000,19.69026303,7876105.212400001,West South Central,Mixed-humid,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
6195,full_service_restaurant,20750,514.3409576,10672574.87,West North Central,Very cold/Cold,none,Propane,Electricity,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,air-cooled,50,FALSE,999,TRUE,50,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
6196,retail,12250,857.7735991,10507726.59,West North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,85,38,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.586240234,0.9736704097576272
6197,warehouse,300000,86.87050674,26061152.022600003,East North Central,Very cold/Cold,Baseboard electric,Electricity,none,5,999,Individual space heaters (other than heat pumps),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,999,FALSE,FALSE,FALSE,0,0
6198,primary_school,17250,311.1344891,5367069.937,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,90,999,Packaged central unit (roof mounted),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.26314115463007437,1
6202,retail,2000,1807.462867,3614925.733,South Atlantic,Mixed-humid,PSZ-HP,Electricity,none,100,90,Packaged central unit (roof mounted),Heat pumps for cooling,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,TRUE,TRUE,0,0
6204,medium_office,53000,74.84496029,3966782.896,South Atlantic,Mixed-humid,PSZ-AC with gas boiler,Natural_Gas,Electricity,100,30,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5408807756306195,0.9990746853930337
6205,warehouse,7400,1791.310353,13255696.61,East North Central,Very cold/Cold,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,,
6206,retail,4000,1868.403437,7473613.748,New England,Very cold/Cold,PSZ-AC with gas coil,Fuel_Oil,Electricity,75,75,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.10946964311104791,0.4944492454962441
6207,primary_school,68000,239.3853819,16278205.97,Middle Atlantic,Very cold/Cold,none,Natural_Gas,none,100,2,Boilers inside (or adjacent to) the building that produce steam or hot water,Individual room air conditioners (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.7542968276347417,1
6208,medium_office,50000,626.8645752,31343228.76,East South Central,Mixed-humid,PSZ-AC with electric coil,Electricity,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.14738790243856825,0
6209,small_office,7500,1274.256084,9556920.629,West North Central,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,none,100,95,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,999,FALSE,FALSE,TRUE,0.286315424,1
6210,small_office,10000,1828.052347,18280523.47,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,50,imputed,Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.10136372515505201,
6211,primary_school,380000,139.1699549,52884582.869600005,Middle Atlantic,Mixed-humid,PVAV with gas boiler reheat,Natural_Gas,Fuel_Oil,90,40,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.5165140658439363,1
6214,hospital,600000,6.631861824,3979117.095,South Atlantic,Mixed-humid,VAV chiller with gas boiler reheat,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.4538743715546239,1
6215,warehouse,3500,3231.289544,11309513.4,West North Central,Mixed-humid,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,,
6218,large_office,800000,52.14623376,41716987.01,Middle Atlantic,Very cold/Cold,VAV air-cooled chiller with PFP boxes,Electricity,none,100,100,Packaged central unit (roof mounted),Central chillers inside (or adjacent to) the building that chill water for air conditioning,air-cooled,100,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0,0
6219,retail,2800,1807.462867,5060896.0264800005,South Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.2610038757388922,1
6220,strip_mall,27000,48.84104442,1318708.199,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,51,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,TRUE,0.5524833844402514,0
6224,quick_service_restaurant,2500,1197.386407,2993466.017,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.4506872789276216,0
6225,retail,2800,1522.981789,4264349.009,South Atlantic,Mixed-humid,PTAC with electric coil,Electricity,Fuel_Oil,55,55,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.27427973174513814,0.7799685428603528
6226,retail,50000,281.1092547,14055462.732500002,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5361829395539118,0.9168506813548662
6229,small_office,2500,1879.456006,4698640.015,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,100,imputed,Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
6230,outpatient,14750,360.2180697,5313216.528,Mountain,Very cold/Cold,none,Natural_Gas,none,100,100,imputed,Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,0.6657467917126428,1
6231,secondary_school,255000,84.0557634,21434219.67,South Atlantic,Mixed-humid,VAV air-cooled chiller with gas boiler reheat,Natural_Gas,none,100,90,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,air-cooled,80,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.1719316750644778,1
6233,large_office,1500000,25.3225766,37983864.89,Middle Atlantic,Withheld to protect confidentiality,VAV chiller with district hot water reheat,District_Heating,none,100,90,District steam or hot water piped in from outside the building,Packaged air conditioning units (other than heat pumps),water-cooled,34,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.032193459,
6234,small_office,3550,777.8798798,2761473.573,West South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
6235,warehouse,168000,52.14623376,8760567.272,Middle Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,none,50,50,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.7975864002079096,1
6237,small_office,9200,1484.515047,13657538.43,Mountain,Very cold/Cold,PSZ-AC with gas boiler,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.7169838054428683,1
6238,large_office,23000,632.5171068,14547893.46,South Atlantic,Mixed-humid,VAV chiller with district hot water reheat,District_Heating,Electricity,100,80,District steam or hot water piped in from outside the building,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,999,TRUE,FALSE,FALSE,0,0
6240,strip_mall,96000,48.84104442,4688740.264,West South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.22062347045727718,0
6242,quick_service_restaurant,3400,961.7828133,3270061.565,South Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,Natural_Gas,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.7106163046702997,0.5288623316236527
6243,large_office,500000,62.14143954,31070719.77,Middle Atlantic,Mixed-humid,PVAV with district hot water reheat,District_Heating,none,100,100,District steam or hot water piped in from outside the building,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.003824341,
6248,small_office,8800,1828.052347,16086860.65,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,Electricity,none,60,60,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
6249,warehouse,66000,311.6023823,20565757.23,West South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,100,40,Individual space heaters (other than heat pumps),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,TRUE,none,999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.521956747,1
6251,large_hotel,400000,84.0557634,33622305.36,East North Central,Very cold/Cold,DOAS with fan coil chiller with boiler,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.7473290341471192,1
6252,strip_mall,35500,200.618931,7121972.0508550005,West North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,41,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.3983130329065735,1
6253,warehouse,20000,887.4418834,17748837.67,Pacific,Marine,Residential forced air furnace,Natural_Gas,Electricity,20,999,Individual space heaters (other than heat pumps),imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,999,FALSE,FALSE,FALSE,0.5460772499524323,0.9841968393678736
6254,small_office,4900,1484.515047,7274123.730789999,Mountain,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.20275572315254292,1
6255,strip_mall,182000,62.14143954,11309742,Middle Atlantic,Very cold/Cold,PVAV with gas heat with electric reheat,Natural_Gas,Electricity,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.19599444485052261,0.8798157305368972
6256,hospital,1400000,6.631861824,9284606.554,East South Central,Withheld to protect confidentiality,VAV chiller with gas boiler reheat,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,90,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,TRUE,FALSE,0.5742896597744259,1
